ClimateID,WeatherID,jday,date,hour,srad,wind,RH,rain,tmax,tmin,temperature,CO2
Ashland,AshIrr,100,4/10/2005,24,0,3,94.312,0,,,17.22222222,
Ashland,AshDry,100,4/10/2005,24,0,3,94.312,0,,,17.22222222,
Ashland,AshIrr,101,4/11/2005,1,0,5,89.76,0,,,16.11111111,
Ashland,AshDry,101,4/11/2005,1,0,5,89.76,0,,,16.11111111,
Ashland,AshIrr,101,4/11/2005,2,0,8,87.308,0.154,,,12.22222222,
Ashland,AshDry,101,4/11/2005,2,0,8,87.308,0.154,,,12.22222222,
Ashland,AshIrr,101,4/11/2005,3,0,3,90.034,0,,,11.11111111,
Ashland,AshDry,101,4/11/2005,3,0,3,90.034,0,,,11.11111111,
Ashland,AshIrr,101,4/11/2005,4,0,3,95.999,0,,,8.888888889,
Ashland,AshDry,101,4/11/2005,4,0,3,95.999,0,,,8.888888889,
Ashland,AshIrr,101,4/11/2005,5,0,5,96.177,0,,,8.888888889,
Ashland,AshDry,101,4/11/2005,5,0,5,96.177,0,,,8.888888889,
Ashland,AshIrr,101,4/11/2005,6,0.023,3,94.043,0,,,11.11111111,
Ashland,AshDry,101,4/11/2005,6,0.023,3,94.043,0,,,11.11111111,
Ashland,AshIrr,101,4/11/2005,7,0.112,3,90.886,0,,,11.11111111,
Ashland,AshDry,101,4/11/2005,7,0.112,3,90.886,0,,,11.11111111,
Ashland,AshIrr,101,4/11/2005,8,0.316,8,93.153,0,,,12.22222222,
Ashland,AshDry,101,4/11/2005,8,0.316,8,93.153,0,,,12.22222222,
Ashland,AshIrr,101,4/11/2005,9,0.821,9,92.398,0,,,12.77777778,
Ashland,AshDry,101,4/11/2005,9,0.821,9,92.398,0,,,12.77777778,
Ashland,AshIrr,101,4/11/2005,10,1.459,5,90.185,0,,,15,
Ashland,AshDry,101,4/11/2005,10,1.459,5,90.185,0,,,15,
Ashland,AshIrr,101,4/11/2005,11,1.934,11,79.644,0,,,17.22222222,
Ashland,AshDry,101,4/11/2005,11,1.934,11,79.644,0,,,17.22222222,
Ashland,AshIrr,101,4/11/2005,12,2.156,11,72.073,0,,,20,
Ashland,AshDry,101,4/11/2005,12,2.156,11,72.073,0,,,20,
Ashland,AshIrr,101,4/11/2005,13,1.82,14,69.524,0,,,21.11111111,
Ashland,AshDry,101,4/11/2005,13,1.82,14,69.524,0,,,21.11111111,
Ashland,AshIrr,101,4/11/2005,14,1.771,14,65.818,0,,,22.22222222,
Ashland,AshDry,101,4/11/2005,14,1.771,14,65.818,0,,,22.22222222,
Ashland,AshIrr,101,4/11/2005,15,0.876,16,72.196,0,,,21.11111111,
Ashland,AshDry,101,4/11/2005,15,0.876,16,72.196,0,,,21.11111111,
Ashland,AshIrr,101,4/11/2005,16,0.728,15,82.885,1.678,,,21.11111111,
Ashland,AshDry,101,4/11/2005,16,0.728,15,82.885,1.678,,,21.11111111,
Ashland,AshIrr,101,4/11/2005,17,0.905,19,87.087,0,,,20,
Ashland,AshDry,101,4/11/2005,17,0.905,19,87.087,0,,,20,
Ashland,AshIrr,101,4/11/2005,18,0.381,13,69.464,0.697,,,18.88888889,
Ashland,AshDry,101,4/11/2005,18,0.381,13,69.464,0.697,,,18.88888889,
Ashland,AshIrr,101,4/11/2005,19,0.056,14,76.89,0,,,17.22222222,
Ashland,AshDry,101,4/11/2005,19,0.056,14,76.89,0,,,17.22222222,
Ashland,AshIrr,101,4/11/2005,20,0,7,81.1,0,,,13.88888889,
Ashland,AshDry,101,4/11/2005,20,0,7,81.1,0,,,13.88888889,
Ashland,AshIrr,101,4/11/2005,21,0,10,86.672,0,,,12.22222222,
Ashland,AshDry,101,4/11/2005,21,0,10,86.672,0,,,12.22222222,
Ashland,AshIrr,101,4/11/2005,22,0,14,92.725,0,,,12.22222222,
Ashland,AshDry,101,4/11/2005,22,0,14,92.725,0,,,12.22222222,
Ashland,AshIrr,101,4/11/2005,23,0,11,94.682,0,,,11.11111111,
Ashland,AshDry,101,4/11/2005,23,0,11,94.682,0,,,11.11111111,
Ashland,AshIrr,101,4/11/2005,24,0,10,96.724,0,,,12.22222222,
Ashland,AshDry,101,4/11/2005,24,0,10,96.724,0,,,12.22222222,
Ashland,AshIrr,102,4/12/2005,1,0,11,96.519,0,,,11.11111111,
Ashland,AshDry,102,4/12/2005,1,0,11,96.519,0,,,11.11111111,
Ashland,AshIrr,102,4/12/2005,2,0,10,95.067,0,,,8.888888889,
Ashland,AshDry,102,4/12/2005,2,0,10,95.067,0,,,8.888888889,
Ashland,AshIrr,102,4/12/2005,3,0,10,95.602,0,,,8.888888889,
Ashland,AshDry,102,4/12/2005,3,0,10,95.602,0,,,8.888888889,
Ashland,AshIrr,102,4/12/2005,4,0,10,98.586,0.309,,,7.777777778,
Ashland,AshDry,102,4/12/2005,4,0,10,98.586,0.309,,,7.777777778,
Ashland,AshIrr,102,4/12/2005,5,0,10,98.222,0.154,,,7.777777778,
Ashland,AshDry,102,4/12/2005,5,0,10,98.222,0.154,,,7.777777778,
Ashland,AshIrr,102,4/12/2005,6,0.029,10,97.699,0,,,7.777777778,
Ashland,AshDry,102,4/12/2005,6,0.029,10,97.699,0,,,7.777777778,
Ashland,AshIrr,102,4/12/2005,7,0.151,11,97.174,0,,,6.111111111,
Ashland,AshDry,102,4/12/2005,7,0.151,11,97.174,0,,,6.111111111,
Ashland,AshIrr,102,4/12/2005,8,0.278,10,96.947,0.154,,,6.111111111,
Ashland,AshDry,102,4/12/2005,8,0.278,10,96.947,0.154,,,6.111111111,
Ashland,AshIrr,102,4/12/2005,9,0.624,11,95.833,0,,,6.111111111,
Ashland,AshDry,102,4/12/2005,9,0.624,11,95.833,0,,,6.111111111,
Ashland,AshIrr,102,4/12/2005,10,1.13,9,93.89,0,,,7.222222222,
Ashland,AshDry,102,4/12/2005,10,1.13,9,93.89,0,,,7.222222222,
Ashland,AshIrr,102,4/12/2005,11,0.748,11,92.608,0,,,7.777777778,
Ashland,AshDry,102,4/12/2005,11,0.748,11,92.608,0,,,7.777777778,
Ashland,AshIrr,102,4/12/2005,12,0.842,10,84.52,0,,,7.777777778,
Ashland,AshDry,102,4/12/2005,12,0.842,10,84.52,0,,,7.777777778,
Ashland,AshIrr,102,4/12/2005,13,0.899,11,81.233,0,,,8.888888889,
Ashland,AshDry,102,4/12/2005,13,0.899,11,81.233,0,,,8.888888889,
Ashland,AshIrr,102,4/12/2005,14,0.595,13,79.524,0,,,8.888888889,
Ashland,AshDry,102,4/12/2005,14,0.595,13,79.524,0,,,8.888888889,
Ashland,AshIrr,102,4/12/2005,15,0.76,9,79.93,0,,,11.11111111,
Ashland,AshDry,102,4/12/2005,15,0.76,9,79.93,0,,,11.11111111,
Ashland,AshIrr,102,4/12/2005,16,0.517,10,79.401,0,,,11.11111111,
Ashland,AshDry,102,4/12/2005,16,0.517,10,79.401,0,,,11.11111111,
Ashland,AshIrr,102,4/12/2005,17,0.206,8,81.311,0,,,8.888888889,
Ashland,AshDry,102,4/12/2005,17,0.206,8,81.311,0,,,8.888888889,
Ashland,AshIrr,102,4/12/2005,18,0.082,5,85.551,0,,,8.888888889,
Ashland,AshDry,102,4/12/2005,18,0.082,5,85.551,0,,,8.888888889,
Ashland,AshIrr,102,4/12/2005,19,0.013,7,89.541,0,,,8.888888889,
Ashland,AshDry,102,4/12/2005,19,0.013,7,89.541,0,,,8.888888889,
Ashland,AshIrr,102,4/12/2005,20,0,3,91.922,0,,,8.888888889,
Ashland,AshDry,102,4/12/2005,20,0,3,91.922,0,,,8.888888889,
Ashland,AshIrr,102,4/12/2005,21,0,3,94.47,0,,,8.888888889,
Ashland,AshDry,102,4/12/2005,21,0,3,94.47,0,,,8.888888889,
Ashland,AshIrr,102,4/12/2005,22,0,0,95.858,0,,,8.888888889,
Ashland,AshDry,102,4/12/2005,22,0,0,95.858,0,,,8.888888889,
Ashland,AshIrr,102,4/12/2005,23,0,3,96.043,0,,,7.777777778,
Ashland,AshDry,102,4/12/2005,23,0,3,96.043,0,,,7.777777778,
Ashland,AshIrr,102,4/12/2005,24,0,0,95.372,0,,,7.777777778,
Ashland,AshDry,102,4/12/2005,24,0,0,95.372,0,,,7.777777778,
Ashland,AshIrr,103,4/13/2005,1,0,0,94.823,0,,,8.888888889,
Ashland,AshDry,103,4/13/2005,1,0,0,94.823,0,,,8.888888889,
Ashland,AshIrr,103,4/13/2005,2,0,0,94.296,0,,,8.888888889,
Ashland,AshDry,103,4/13/2005,2,0,0,94.296,0,,,8.888888889,
Ashland,AshIrr,103,4/13/2005,3,0,0,94.843,0,,,7.777777778,
Ashland,AshDry,103,4/13/2005,3,0,0,94.843,0,,,7.777777778,
Ashland,AshIrr,103,4/13/2005,4,0,0,95.421,0,,,8.888888889,
Ashland,AshDry,103,4/13/2005,4,0,0,95.421,0,,,8.888888889,
Ashland,AshIrr,103,4/13/2005,5,0,0,95.243,0,,,8.888888889,
Ashland,AshDry,103,4/13/2005,5,0,0,95.243,0,,,8.888888889,
Ashland,AshIrr,103,4/13/2005,6,0.015,0,94.932,0,,,8.888888889,
Ashland,AshDry,103,4/13/2005,6,0.015,0,94.932,0,,,8.888888889,
Ashland,AshIrr,103,4/13/2005,7,0.1,6,94.532,0,,,8.888888889,
Ashland,AshDry,103,4/13/2005,7,0.1,6,94.532,0,,,8.888888889,
Ashland,AshIrr,103,4/13/2005,8,0.226,8,94.309,0,,,8.888888889,
Ashland,AshDry,103,4/13/2005,8,0.226,8,94.309,0,,,8.888888889,
Ashland,AshIrr,103,4/13/2005,9,0.331,7,94.487,0,,,10,
Ashland,AshDry,103,4/13/2005,9,0.331,7,94.487,0,,,10,
Ashland,AshIrr,103,4/13/2005,10,0.606,9,91.685,0,,,11.11111111,
Ashland,AshDry,103,4/13/2005,10,0.606,9,91.685,0,,,11.11111111,
Ashland,AshIrr,103,4/13/2005,11,0.467,13,90.874,0,,,11.11111111,
Ashland,AshDry,103,4/13/2005,11,0.467,13,90.874,0,,,11.11111111,
Ashland,AshIrr,103,4/13/2005,12,0.947,11,89.155,0,,,12.22222222,
Ashland,AshDry,103,4/13/2005,12,0.947,11,89.155,0,,,12.22222222,
Ashland,AshIrr,103,4/13/2005,13,2.225,10,73.947,0,,,12.77777778,
Ashland,AshDry,103,4/13/2005,13,2.225,10,73.947,0,,,12.77777778,
Ashland,AshIrr,103,4/13/2005,14,2.319,14,63.393,0,,,12.77777778,
Ashland,AshDry,103,4/13/2005,14,2.319,14,63.393,0,,,12.77777778,
Ashland,AshIrr,103,4/13/2005,15,2.102,11,56.463,0,,,13.88888889,
Ashland,AshDry,103,4/13/2005,15,2.102,11,56.463,0,,,13.88888889,
Ashland,AshIrr,103,4/13/2005,16,1.663,13,52.974,0,,,16.11111111,
Ashland,AshDry,103,4/13/2005,16,1.663,13,52.974,0,,,16.11111111,
Ashland,AshIrr,103,4/13/2005,17,1.06,13,51.218,0,,,17.77777778,
Ashland,AshDry,103,4/13/2005,17,1.06,13,51.218,0,,,17.77777778,
Ashland,AshIrr,103,4/13/2005,18,0.451,16,53.25,0,,,17.77777778,
Ashland,AshDry,103,4/13/2005,18,0.451,16,53.25,0,,,17.77777778,
Ashland,AshIrr,103,4/13/2005,19,0.061,14,61.442,0,,,17.22222222,
Ashland,AshDry,103,4/13/2005,19,0.061,14,61.442,0,,,17.22222222,
Ashland,AshIrr,103,4/13/2005,20,0,8,71.603,0,,,12.77777778,
Ashland,AshDry,103,4/13/2005,20,0,8,71.603,0,,,12.77777778,
Ashland,AshIrr,103,4/13/2005,21,0,3,77.465,0,,,8.888888889,
Ashland,AshDry,103,4/13/2005,21,0,3,77.465,0,,,8.888888889,
Ashland,AshIrr,103,4/13/2005,22,0,0,78.873,0,,,7.222222222,
Ashland,AshDry,103,4/13/2005,22,0,0,78.873,0,,,7.222222222,
Ashland,AshIrr,103,4/13/2005,23,0,0,83.764,0,,,6.111111111,
Ashland,AshDry,103,4/13/2005,23,0,0,83.764,0,,,6.111111111,
Ashland,AshIrr,103,4/13/2005,24,0,0,84.776,0,,,5,
Ashland,AshDry,103,4/13/2005,24,0,0,84.776,0,,,5,
Ashland,AshIrr,104,4/14/2005,1,0,0,87.855,0,,,2.222222222,
Ashland,AshDry,104,4/14/2005,1,0,0,87.855,0,,,2.222222222,
Ashland,AshIrr,104,4/14/2005,2,0,0,90.421,0,,,2.777777778,
Ashland,AshDry,104,4/14/2005,2,0,0,90.421,0,,,2.777777778,
Ashland,AshIrr,104,4/14/2005,3,0,0,93.109,0,,,2.222222222,
Ashland,AshDry,104,4/14/2005,3,0,0,93.109,0,,,2.222222222,
Ashland,AshIrr,104,4/14/2005,4,0,0,94.54,0,,,2.222222222,
Ashland,AshDry,104,4/14/2005,4,0,0,94.54,0,,,2.222222222,
Ashland,AshIrr,104,4/14/2005,5,0,0,96.506,0,,,1.111111111,
Ashland,AshDry,104,4/14/2005,5,0,0,96.506,0,,,1.111111111,
Ashland,AshIrr,104,4/14/2005,6,0.097,0,96.393,0,,,1.111111111,
Ashland,AshDry,104,4/14/2005,6,0.097,0,96.393,0,,,1.111111111,
Ashland,AshIrr,104,4/14/2005,7,0.544,0,92.685,0,,,1.111111111,
Ashland,AshDry,104,4/14/2005,7,0.544,0,92.685,0,,,1.111111111,
Ashland,AshIrr,104,4/14/2005,8,1.187,0,78.905,0,,,2.777777778,
Ashland,AshDry,104,4/14/2005,8,1.187,0,78.905,0,,,2.777777778,
Ashland,AshIrr,104,4/14/2005,9,1.814,3,63.392,0,,,7.777777778,
Ashland,AshDry,104,4/14/2005,9,1.814,3,63.392,0,,,7.777777778,
Ashland,AshIrr,104,4/14/2005,10,2.336,0,54.846,0,,,11.11111111,
Ashland,AshDry,104,4/14/2005,10,2.336,0,54.846,0,,,11.11111111,
Ashland,AshIrr,104,4/14/2005,11,2.712,3,45.536,0,,,15,
Ashland,AshDry,104,4/14/2005,11,2.712,3,45.536,0,,,15,
Ashland,AshIrr,104,4/14/2005,12,2.904,8,42.376,0,,,16.11111111,
Ashland,AshDry,104,4/14/2005,12,2.904,8,42.376,0,,,16.11111111,
Ashland,AshIrr,104,4/14/2005,13,2.894,7,40.108,0,,,17.77777778,
Ashland,AshDry,104,4/14/2005,13,2.894,7,40.108,0,,,17.77777778,
Ashland,AshIrr,104,4/14/2005,14,2.655,9,37.147,0,,,18.88888889,
Ashland,AshDry,104,4/14/2005,14,2.655,9,37.147,0,,,18.88888889,
Ashland,AshIrr,104,4/14/2005,15,2.249,10,36.173,0,,,18.88888889,
Ashland,AshDry,104,4/14/2005,15,2.249,10,36.173,0,,,18.88888889,
Ashland,AshIrr,104,4/14/2005,16,1.7,13,34.937,0,,,20,
Ashland,AshDry,104,4/14/2005,16,1.7,13,34.937,0,,,20,
Ashland,AshIrr,104,4/14/2005,17,1.077,9,35.727,0,,,21.11111111,
Ashland,AshDry,104,4/14/2005,17,1.077,9,35.727,0,,,21.11111111,
Ashland,AshIrr,104,4/14/2005,18,0.501,13,39.309,0,,,20,
Ashland,AshDry,104,4/14/2005,18,0.501,13,39.309,0,,,20,
Ashland,AshIrr,104,4/14/2005,19,0.054,9,46.943,0,,,18.88888889,
Ashland,AshDry,104,4/14/2005,19,0.054,9,46.943,0,,,18.88888889,
Ashland,AshIrr,104,4/14/2005,20,0,5,52.806,0,,,15,
Ashland,AshDry,104,4/14/2005,20,0,5,52.806,0,,,15,
Ashland,AshIrr,104,4/14/2005,21,0,3,64.22,0,,,12.77777778,
Ashland,AshDry,104,4/14/2005,21,0,3,64.22,0,,,12.77777778,
Ashland,AshIrr,104,4/14/2005,22,0,5,72.696,0,,,12.22222222,
Ashland,AshDry,104,4/14/2005,22,0,5,72.696,0,,,12.22222222,
Ashland,AshIrr,104,4/14/2005,23,0,6,78.741,0,,,12.22222222,
Ashland,AshDry,104,4/14/2005,23,0,6,78.741,0,,,12.22222222,
Ashland,AshIrr,104,4/14/2005,24,0,5,80.739,0,,,11.11111111,
Ashland,AshDry,104,4/14/2005,24,0,5,80.739,0,,,11.11111111,
Ashland,AshIrr,105,4/15/2005,1,0,7,85.982,0,,,11.11111111,
Ashland,AshDry,105,4/15/2005,1,0,7,85.982,0,,,11.11111111,
Ashland,AshIrr,105,4/15/2005,2,0,8,85.976,0,,,11.11111111,
Ashland,AshDry,105,4/15/2005,2,0,8,85.976,0,,,11.11111111,
Ashland,AshIrr,105,4/15/2005,3,0,0,88.791,0,,,7.222222222,
Ashland,AshDry,105,4/15/2005,3,0,0,88.791,0,,,7.222222222,
Ashland,AshIrr,105,4/15/2005,4,0,3,89.185,0,,,7.222222222,
Ashland,AshDry,105,4/15/2005,4,0,3,89.185,0,,,7.222222222,
Ashland,AshIrr,105,4/15/2005,5,0,0,88.869,0,,,7.777777778,
Ashland,AshDry,105,4/15/2005,5,0,0,88.869,0,,,7.777777778,
Ashland,AshIrr,105,4/15/2005,6,0.033,0,91.541,0.697,,,10,
Ashland,AshDry,105,4/15/2005,6,0.033,0,91.541,0.697,,,10,
Ashland,AshIrr,105,4/15/2005,7,0.404,0,85.033,0,,,7.777777778,
Ashland,AshDry,105,4/15/2005,7,0.404,0,85.033,0,,,7.777777778,
Ashland,AshIrr,105,4/15/2005,8,1.031,3,74.044,0,,,10,
Ashland,AshDry,105,4/15/2005,8,1.031,3,74.044,0,,,10,
Ashland,AshIrr,105,4/15/2005,9,1.52,6,61.039,0,,,11.11111111,
Ashland,AshDry,105,4/15/2005,9,1.52,6,61.039,0,,,11.11111111,
Ashland,AshIrr,105,4/15/2005,10,1.726,0,54.853,0,,,16.11111111,
Ashland,AshDry,105,4/15/2005,10,1.726,0,54.853,0,,,16.11111111,
Ashland,AshIrr,105,4/15/2005,11,2.348,0,47.448,0,,,20,
Ashland,AshDry,105,4/15/2005,11,2.348,0,47.448,0,,,20,
Ashland,AshIrr,105,4/15/2005,12,2.627,11,41.452,0,,,21.11111111,
Ashland,AshDry,105,4/15/2005,12,2.627,11,41.452,0,,,21.11111111,
Ashland,AshIrr,105,4/15/2005,13,2.655,11,39.694,0,,,22.77777778,
Ashland,AshDry,105,4/15/2005,13,2.655,11,39.694,0,,,22.77777778,
Ashland,AshIrr,105,4/15/2005,14,2.457,9,37.769,0,,,23.88888889,
Ashland,AshDry,105,4/15/2005,14,2.457,9,37.769,0,,,23.88888889,
Ashland,AshIrr,105,4/15/2005,15,2.281,15,34.774,0,,,25,
Ashland,AshDry,105,4/15/2005,15,2.281,15,34.774,0,,,25,
Ashland,AshIrr,105,4/15/2005,16,1.775,15,35.301,0,,,25,
Ashland,AshDry,105,4/15/2005,16,1.775,15,35.301,0,,,25,
Ashland,AshIrr,105,4/15/2005,17,1.135,14,39.855,0,,,25,
Ashland,AshDry,105,4/15/2005,17,1.135,14,39.855,0,,,25,
Ashland,AshIrr,105,4/15/2005,18,0.498,10,43.418,0,,,23.88888889,
Ashland,AshDry,105,4/15/2005,18,0.498,10,43.418,0,,,23.88888889,
Ashland,AshIrr,105,4/15/2005,19,0.087,10,51.008,0,,,22.77777778,
Ashland,AshDry,105,4/15/2005,19,0.087,10,51.008,0,,,22.77777778,
Ashland,AshIrr,105,4/15/2005,20,0,5,57.47,0,,,20,
Ashland,AshDry,105,4/15/2005,20,0,5,57.47,0,,,20,
Ashland,AshIrr,105,4/15/2005,21,0,0,61.793,0,,,17.22222222,
Ashland,AshDry,105,4/15/2005,21,0,0,61.793,0,,,17.22222222,
Ashland,AshIrr,105,4/15/2005,22,0,0,64.709,0,,,13.88888889,
Ashland,AshDry,105,4/15/2005,22,0,0,64.709,0,,,13.88888889,
Ashland,AshIrr,105,4/15/2005,23,0,8,68.747,0,,,17.22222222,
Ashland,AshDry,105,4/15/2005,23,0,8,68.747,0,,,17.22222222,
Ashland,AshIrr,105,4/15/2005,24,0,6,73.276,0,,,17.22222222,
Ashland,AshDry,105,4/15/2005,24,0,6,73.276,0,,,17.22222222,
Ashland,AshIrr,106,4/16/2005,1,0,0,75.256,0,,,15,
Ashland,AshDry,106,4/16/2005,1,0,0,75.256,0,,,15,
Ashland,AshIrr,106,4/16/2005,2,0,6,78.84,0,,,15,
Ashland,AshDry,106,4/16/2005,2,0,6,78.84,0,,,15,
Ashland,AshIrr,106,4/16/2005,3,0,8,81.912,0,,,16.11111111,
Ashland,AshDry,106,4/16/2005,3,0,8,81.912,0,,,16.11111111,
Ashland,AshIrr,106,4/16/2005,4,0,3,84.322,0,,,13.88888889,
Ashland,AshDry,106,4/16/2005,4,0,3,84.322,0,,,13.88888889,
Ashland,AshIrr,106,4/16/2005,5,0,5,86.635,0,,,13.88888889,
Ashland,AshDry,106,4/16/2005,5,0,5,86.635,0,,,13.88888889,
Ashland,AshIrr,106,4/16/2005,6,0.033,6,85.862,0,,,12.77777778,
Ashland,AshDry,106,4/16/2005,6,0.033,6,85.862,0,,,12.77777778,
Ashland,AshIrr,106,4/16/2005,7,0.34,7,83.75,0,,,12.77777778,
Ashland,AshDry,106,4/16/2005,7,0.34,7,83.75,0,,,12.77777778,
Ashland,AshIrr,106,4/16/2005,8,0.74,8,76.398,0,,,13.88888889,
Ashland,AshDry,106,4/16/2005,8,0.74,8,76.398,0,,,13.88888889,
Ashland,AshIrr,106,4/16/2005,9,1.187,9,69.701,0,,,17.22222222,
Ashland,AshDry,106,4/16/2005,9,1.187,9,69.701,0,,,17.22222222,
Ashland,AshIrr,106,4/16/2005,10,1.833,9,64.544,0.199,,,21.11111111,
Ashland,AshDry,106,4/16/2005,10,1.833,9,64.544,0.199,,,21.11111111,
Ashland,AshIrr,106,4/16/2005,11,2.336,13,54.961,0,,,22.22222222,
Ashland,AshDry,106,4/16/2005,11,2.336,13,54.961,0,,,22.22222222,
Ashland,AshIrr,106,4/16/2005,12,2.595,9,49.711,0,,,22.22222222,
Ashland,AshDry,106,4/16/2005,12,2.595,9,49.711,0,,,22.22222222,
Ashland,AshIrr,106,4/16/2005,13,2.51,6,45.318,0,,,22.77777778,
Ashland,AshDry,106,4/16/2005,13,2.51,6,45.318,0,,,22.77777778,
Ashland,AshIrr,106,4/16/2005,14,2.362,11,42.093,0,,,23.88888889,
Ashland,AshDry,106,4/16/2005,14,2.362,11,42.093,0,,,23.88888889,
Ashland,AshIrr,106,4/16/2005,15,1.954,10,40.975,0,,,23.88888889,
Ashland,AshDry,106,4/16/2005,15,1.954,10,40.975,0,,,23.88888889,
Ashland,AshIrr,106,4/16/2005,16,1.343,11,39.196,0,,,25,
Ashland,AshDry,106,4/16/2005,16,1.343,11,39.196,0,,,25,
Ashland,AshIrr,106,4/16/2005,17,0.819,13,39.441,0,,,25,
Ashland,AshDry,106,4/16/2005,17,0.819,13,39.441,0,,,25,
Ashland,AshIrr,106,4/16/2005,18,0.337,10,40.886,0,,,23.88888889,
Ashland,AshDry,106,4/16/2005,18,0.337,10,40.886,0,,,23.88888889,
Ashland,AshIrr,106,4/16/2005,19,0.07,10,47.626,0,,,22.77777778,
Ashland,AshDry,106,4/16/2005,19,0.07,10,47.626,0,,,22.77777778,
Ashland,AshIrr,106,4/16/2005,20,0,7,55.842,0,,,17.77777778,
Ashland,AshDry,106,4/16/2005,20,0,7,55.842,0,,,17.77777778,
Ashland,AshIrr,106,4/16/2005,21,0,5,60.403,0,,,17.77777778,
Ashland,AshDry,106,4/16/2005,21,0,5,60.403,0,,,17.77777778,
Ashland,AshIrr,106,4/16/2005,22,0,7,64.863,0,,,17.22222222,
Ashland,AshDry,106,4/16/2005,22,0,7,64.863,0,,,17.22222222,
Ashland,AshIrr,106,4/16/2005,23,0,0,69.078,0,,,12.22222222,
Ashland,AshDry,106,4/16/2005,23,0,0,69.078,0,,,12.22222222,
Ashland,AshIrr,106,4/16/2005,24,0,3,73.731,0,,,12.77777778,
Ashland,AshDry,106,4/16/2005,24,0,3,73.731,0,,,12.77777778,
Ashland,AshIrr,107,4/17/2005,1,0,0,75.759,0,,,12.22222222,
Ashland,AshDry,107,4/17/2005,1,0,0,75.759,0,,,12.22222222,
Ashland,AshIrr,107,4/17/2005,2,0,0,77.955,0,,,11.11111111,
Ashland,AshDry,107,4/17/2005,2,0,0,77.955,0,,,11.11111111,
Ashland,AshIrr,107,4/17/2005,3,0,0,78.62,0,,,8.888888889,
Ashland,AshDry,107,4/17/2005,3,0,0,78.62,0,,,8.888888889,
Ashland,AshIrr,107,4/17/2005,4,0,0,79.757,0,,,8.888888889,
Ashland,AshDry,107,4/17/2005,4,0,0,79.757,0,,,8.888888889,
Ashland,AshIrr,107,4/17/2005,5,0,0,83.197,0,,,8.888888889,
Ashland,AshDry,107,4/17/2005,5,0,0,83.197,0,,,8.888888889,
Ashland,AshIrr,107,4/17/2005,6,0.062,0,85.107,0,,,11.11111111,
Ashland,AshDry,107,4/17/2005,6,0.062,0,85.107,0,,,11.11111111,
Ashland,AshIrr,107,4/17/2005,7,0.468,0,80.85,0,,,12.22222222,
Ashland,AshDry,107,4/17/2005,7,0.468,0,80.85,0,,,12.22222222,
Ashland,AshIrr,107,4/17/2005,8,1.04,0,72.091,0,,,13.88888889,
Ashland,AshDry,107,4/17/2005,8,1.04,0,72.091,0,,,13.88888889,
Ashland,AshIrr,107,4/17/2005,9,1.339,5,63.147,0,,,17.22222222,
Ashland,AshDry,107,4/17/2005,9,1.339,5,63.147,0,,,17.22222222,
Ashland,AshIrr,107,4/17/2005,10,2.025,13,54.376,0,,,20,
Ashland,AshDry,107,4/17/2005,10,2.025,13,54.376,0,,,20,
Ashland,AshIrr,107,4/17/2005,11,2.551,8,47.876,0,,,22.22222222,
Ashland,AshDry,107,4/17/2005,11,2.551,8,47.876,0,,,22.22222222,
Ashland,AshIrr,107,4/17/2005,12,2.707,14,43.121,0,,,23.88888889,
Ashland,AshDry,107,4/17/2005,12,2.707,14,43.121,0,,,23.88888889,
Ashland,AshIrr,107,4/17/2005,13,2.391,18,40.783,0,,,26.11111111,
Ashland,AshDry,107,4/17/2005,13,2.391,18,40.783,0,,,26.11111111,
Ashland,AshIrr,107,4/17/2005,14,2.201,16,38.369,0,,,27.22222222,
Ashland,AshDry,107,4/17/2005,14,2.201,16,38.369,0,,,27.22222222,
Ashland,AshIrr,107,4/17/2005,15,1.665,17,38.197,0,,,27.22222222,
Ashland,AshDry,107,4/17/2005,15,1.665,17,38.197,0,,,27.22222222,
Ashland,AshIrr,107,4/17/2005,16,1.524,18,38.429,0,,,27.22222222,
Ashland,AshDry,107,4/17/2005,16,1.524,18,38.429,0,,,27.22222222,
Ashland,AshIrr,107,4/17/2005,17,0.967,16,40.927,0,,,27.22222222,
Ashland,AshDry,107,4/17/2005,17,0.967,16,40.927,0,,,27.22222222,
Ashland,AshIrr,107,4/17/2005,18,0.339,16,44.85,0,,,26.11111111,
Ashland,AshDry,107,4/17/2005,18,0.339,16,44.85,0,,,26.11111111,
Ashland,AshIrr,107,4/17/2005,19,0.062,15,50.374,0,,,23.88888889,
Ashland,AshDry,107,4/17/2005,19,0.062,15,50.374,0,,,23.88888889,
Ashland,AshIrr,107,4/17/2005,20,0,8,58.716,0,,,22.77777778,
Ashland,AshDry,107,4/17/2005,20,0,8,58.716,0,,,22.77777778,
Ashland,AshIrr,107,4/17/2005,21,0,8,64.167,0,,,21.11111111,
Ashland,AshDry,107,4/17/2005,21,0,8,64.167,0,,,21.11111111,
Ashland,AshIrr,107,4/17/2005,22,0,10,68.184,0,,,20,
Ashland,AshDry,107,4/17/2005,22,0,10,68.184,0,,,20,
Ashland,AshIrr,107,4/17/2005,23,0,10,71.199,0,,,18.88888889,
Ashland,AshDry,107,4/17/2005,23,0,10,71.199,0,,,18.88888889,
Ashland,AshIrr,107,4/17/2005,24,0,9,73.047,0,,,17.77777778,
Ashland,AshDry,107,4/17/2005,24,0,9,73.047,0,,,17.77777778,
